Iso3_code,Country,Region,Category,Sex,Year,VALUE
SGP,Singapore,Asia,Unlawful interference with a computer system or computer data,Total,2018,203.4142
SGP,Singapore,Asia,Unlawful interference with a computer system or computer data,Total,2019,0
SGP,Singapore,Asia,Unlawful interference with a computer system or computer data,Total,2020,432.845
SGP,Singapore,Asia,Unlawful interference with a computer system or computer data,Total,2021,41.22402
SGP,Singapore,Asia,Unlawful interference with a computer system or computer data,Total,2022,75.46061
SGP,Singapore,Asia,Unlawful interference with a computer system or computer data,Total,2023,0.627506
SGP,Singapore,Asia,Unlawful interception or access of computer data,Total,2014,1.159227
SGP,Singapore,Asia,Unlawful interception or access of computer data,Total,2015,23.21458
SGP,Singapore,Asia,Unlawful interception or access of computer data,Total,2016,205.277
SGP,Singapore,Asia,Unlawful interception or access of computer data,Total,2017,13.40478
SGP,Singapore,Asia,Unlawful interception or access of computer data,Total,2018,329.193
SGP,Singapore,Asia,Unlawful interception or access of computer data,Total,2019,2.717486
SGP,Singapore,Asia,Unlawful interception or access of computer data,Total,2020,0.771667
SGP,Singapore,Asia,Unlawful interception or access of computer data,Total,2021,32.1269
SGP,Singapore,Asia,Unlawful interception or access of computer data,Total,2022,0
SGP,Singapore,Asia,Unlawful interception or access of computer data,Total,2023,1.94475
SGP,Singapore,Asia,Corruption,Total,2016,5.092644
SGP,Singapore,Asia,Corruption,Total,2017,0
SGP,Singapore,Asia,Corruption,Total,2018,203.5925
SGP,Singapore,Asia,Corruption,Total,2019,2.329375
SGP,Singapore,Asia,Corruption,Total,2020,26.41254
SGP,Singapore,Asia,Corruption,Total,2021,1.9658
SGP,Singapore,Asia,Corruption,Total,2022,0.248303
SGP,Singapore,Asia,Corruption,Total,2023,0
SGP,Singapore,Asia,Corruption: Bribery,Total,2016,106.488
SGP,Singapore,Asia,Corruption: Bribery,Total,2017,2.199147
SGP,Singapore,Asia,Corruption: Bribery,Total,2018,119.8212
SGP,Singapore,Asia,Corruption: Bribery,Total,2019,249.7164
SGP,Singapore,Asia,Corruption: Bribery,Total,2020,81.58743
SGP,Singapore,Asia,Corruption: Bribery,Total,2021,289.4148
SGP,Singapore,Asia,Corruption: Bribery,Total,2022,0
SGP,Singapore,Asia,Corruption: Bribery,Total,2023,0.398
SGP,Singapore,Asia,Corruption: Other acts of corruption,Total,2016,17.26334
SGP,Singapore,Asia,Corruption: Other acts of corruption,Total,2017,489.1071
SGP,Singapore,Asia,Corruption: Other acts of corruption,Total,2018,89.14946
SGP,Singapore,Asia,Corruption: Other acts of corruption,Total,2019,155.0977
SGP,Singapore,Asia,Corruption: Other acts of corruption,Total,2020,53.84884
SGP,Singapore,Asia,Corruption: Other acts of corruption,Total,2021,0
SGP,Singapore,Asia,Corruption: Other acts of corruption,Total,2022,1.095374
SGP,Singapore,Asia,Corruption: Other acts of corruption,Total,2023,36.47275
SGP,Singapore,Asia,Burglary,Total,2003,1.956941
SGP,Singapore,Asia,Burglary,Total,2004,29.44614
SGP,Singapore,Asia,Burglary,Total,2005,170.5795
SGP,Singapore,Asia,Burglary,Total,2006,0
SGP,Singapore,Asia,Burglary,Total,2007,467.9909
SGP,Singapore,Asia,Burglary,Total,2008,90.41792
SGP,Singapore,Asia,Burglary,Total,2009,88.30755
SGP,Singapore,Asia,Burglary,Total,2010,0.109834
SGP,Singapore,Asia,Burglary,Total,2011,0.804739
SGP,Singapore,Asia,Burglary,Total,2012,0.813474
SGP,Singapore,Asia,Burglary,Total,2013,14.03738
SGP,Singapore,Asia,Burglary,Total,2014,35.75756
SGP,Singapore,Asia,Burglary,Total,2015,231.5079
SGP,Singapore,Asia,Burglary,Total,2016,19.79154
SGP,Singapore,Asia,Burglary,Total,2017,435.4956
SGP,Singapore,Asia,Burglary,Total,2018,2.722792
SGP,Singapore,Asia,Burglary,Total,2019,0.014725
SGP,Singapore,Asia,Burglary,Total,2020,0.986626
SGP,Singapore,Asia,Burglary,Total,2021,35.83538
SGP,Singapore,Asia,Burglary,Total,2022,14.13948
SGP,Singapore,Asia,Theft,Total,2003,0
SGP,Singapore,Asia,Theft,Total,2004,0.97995
SGP,Singapore,Asia,Theft,Total,2005,2.053024
SGP,Singapore,Asia,Theft,Total,2006,3.961607
SGP,Singapore,Asia,Theft,Total,2007,0.745181
SGP,Singapore,Asia,Theft,Total,2008,4.399841
SGP,Singapore,Asia,Theft,Total,2009,0.933879
SGP,Singapore,Asia,Theft,Total,2010,10.12257
SGP,Singapore,Asia,Theft,Total,2011,10.03682
SGP,Singapore,Asia,Theft,Total,2012,0.10685
SGP,Singapore,Asia,Theft,Total,2013,0.588591
SGP,Singapore,Asia,Theft,Total,2014,3.364556
SGP,Singapore,Asia,Theft,Total,2015,1.820673
SGP,Singapore,Asia,Theft,Total,2016,1.774186
SGP,Singapore,Asia,Theft,Total,2017,0.168743
SGP,Singapore,Asia,Theft,Total,2018,0.131455
SGP,Singapore,Asia,Theft,Total,2019,3.117691
SGP,Singapore,Asia,Theft,Total,2020,0.037455
SGP,Singapore,Asia,Theft,Total,2021,1.859138
SGP,Singapore,Asia,Theft,Total,2022,3.760227
SGP,Singapore,Asia,Theft: of a motorized vehicle,Total,2003,0.755373
SGP,Singapore,Asia,Theft: of a motorized vehicle,Total,2004,0.258168
SGP,Singapore,Asia,Theft: of a motorized vehicle,Total,2005,2.77378
SGP,Singapore,Asia,Theft: of a motorized vehicle,Total,2006,3.862159
SGP,Singapore,Asia,Theft: of a motorized vehicle,Total,2007,0.384817
SGP,Singapore,Asia,Theft: of a motorized vehicle,Total,2008,1.959182
SGP,Singapore,Asia,Theft: of a motorized vehicle,Total,2009,4.668258
SGP,Singapore,Asia,Theft: of a motorized vehicle,Total,2010,7.395356
SGP,Singapore,Asia,Theft: of a motorized vehicle,Total,2011,0.969857
SGP,Singapore,Asia,Theft: of a motorized vehicle,Total,2012,0.220123
SGP,Singapore,Asia,Theft: of a motorized vehicle,Total,2013,0.307964
SGP,Singapore,Asia,Theft: of a motorized vehicle,Total,2014,4.983728
SGP,Singapore,Asia,Theft: of a motorized vehicle,Total,2015,0.774535
SGP,Singapore,Asia,Theft: of a motorized vehicle,Total,2016,4.712929
SGP,Singapore,Asia,Theft: of a motorized vehicle,Total,2017,0.837531
SGP,Singapore,Asia,Theft: of a motorized vehicle,Total,2018,10.44002
SGP,Singapore,Asia,Theft: of a motorized vehicle,Total,2019,10.00048
SGP,Singapore,Asia,Theft: of a motorized vehicle,Total,2020,0.017719
SGP,Singapore,Asia,Theft: of a motorized vehicle,Total,2021,1.056659
SGP,Singapore,Asia,Theft: of a motorized vehicle,Total,2022,3.863277
SGP,Singapore,Asia,Fraud,Total,2013,1.252898
SGP,Singapore,Asia,Fraud,Total,2014,2.314796
SGP,Singapore,Asia,Fraud,Total,2015,0.132405
SGP,Singapore,Asia,Fraud,Total,2016,0.162225
SGP,Singapore,Asia,Fraud,Total,2017,2.644065
SGP,Singapore,Asia,Fraud,Total,2018,0.111382
SGP,Singapore,Asia,Fraud,Total,2019,2.04557
SGP,Singapore,Asia,Fraud,Total,2020,138.3968
SGP,Singapore,Asia,Fraud,Total,2021,3.846134
SGP,Singapore,Asia,Fraud,Total,2022,0.588003
SGP,Singapore,Asia,Fraud: Cyber-related (Cy),Total,2013,0.192193
SGP,Singapore,Asia,Fraud: Cyber-related (Cy),Total,2014,2.559244
SGP,Singapore,Asia,Fraud: Cyber-related (Cy),Total,2015,2.83992
SGP,Singapore,Asia,Fraud: Cyber-related (Cy),Total,2016,0.373589
SGP,Singapore,Asia,Fraud: Cyber-related (Cy),Total,2017,2.031308
SGP,Singapore,Asia,Fraud: Cyber-related (Cy),Total,2018,3.740769
SGP,Singapore,Asia,Fraud: Cyber-related (Cy),Total,2019,7.342906
SGP,Singapore,Asia,Fraud: Cyber-related (Cy),Total,2020,1.419855
SGP,Singapore,Asia,Fraud: Cyber-related (Cy),Total,2021,0.552798
SGP,Singapore,Asia,Fraud: Cyber-related (Cy),Total,2022,11.76417
SGP,Singapore,Asia,Money laundering,Total,2013,0.136931
SGP,Singapore,Asia,Money laundering,Total,2014,5.286881
SGP,Singapore,Asia,Money laundering,Total,2015,7.582924
SGP,Singapore,Asia,Money laundering,Total,2016,0.29258
SGP,Singapore,Asia,Money laundering,Total,2017,0.689612
SGP,Singapore,Asia,Money laundering,Total,2018,4.430262
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2012,0.951672
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2013,8.218983
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2014,11.74621
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2015,8.521517
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2017,0.299101
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2018,0.431248
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2019,0.565589
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2020,1.977824
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2021,3.211844
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2022,0
SLV,El Salvador,Americas,Fraud,Total,2017,0.670017
SLV,El Salvador,Americas,Fraud,Total,2018,0.120138
SLV,El Salvador,Americas,Fraud,Total,2019,2.197631
SLV,El Salvador,Americas,Fraud,Total,2020,0.173211
SLV,El Salvador,Americas,Fraud,Total,2021,0.172778
SLV,El Salvador,Americas,Fraud,Total,2022,3.392471
SLV,El Salvador,Americas,Fraud: Cyber-related (Cy),Total,2017,0.099969
SLV,El Salvador,Americas,Fraud: Cyber-related (Cy),Total,2018,0.571652
SLV,El Salvador,Americas,Fraud: Cyber-related (Cy),Total,2019,176.4706
SLV,El Salvador,Americas,Fraud: Cyber-related (Cy),Total,2020,0.041417
SLV,El Salvador,Americas,Fraud: Cyber-related (Cy),Total,2021,3.372607
SLV,El Salvador,Americas,Fraud: Cyber-related (Cy),Total,2022,146.9108
SLV,El Salvador,Americas,Money laundering,Total,2017,8.5397
SLV,El Salvador,Americas,Money laundering,Total,2018,0.001957
SLV,El Salvador,Americas,Money laundering,Total,2019,3.331885
SLV,El Salvador,Americas,Money laundering,Total,2020,35.54377
SLV,El Salvador,Americas,Money laundering,Total,2021,1.189035
SLV,El Salvador,Americas,Money laundering,Total,2022,0.241074
SLV,El Salvador,Americas,Unlawful access to a computer system,Total,2016,4.987162
SLV,El Salvador,Americas,Unlawful access to a computer system,Total,2017,2.316465
SLV,El Salvador,Americas,Unlawful access to a computer system,Total,2018,2.027025
SLV,El Salvador,Americas,Unlawful access to a computer system,Total,2019,0.069665
SLV,El Salvador,Americas,Unlawful access to a computer system,Total,2020,1.93717
SLV,El Salvador,Americas,Unlawful access to a computer system,Total,2021,2.961241
SLV,El Salvador,Americas,Unlawful interference with a computer system or computer data,Total,2018,20.0929
SLV,El Salvador,Americas,Unlawful interference with a computer system or computer data,Total,2019,0.393475
SLV,El Salvador,Americas,Unlawful interference with a computer system or computer data,Total,2020,12.59547
SLV,El Salvador,Americas,Unlawful interference with a computer system or computer data,Total,2021,1.107313
SLV,El Salvador,Americas,Unlawful interception or access of computer data,Total,2018,0.137043
SLV,El Salvador,Americas,Unlawful interception or access of computer data,Total,2019,6.43174
SLV,El Salvador,Americas,Unlawful interception or access of computer data,Total,2020,0.050667
SLV,El Salvador,Americas,Unlawful interception or access of computer data,Total,2021,7.782788
SLV,El Salvador,Americas,Acts that cause environmental pollution or degradation,Total,2016,0.434939
SLV,El Salvador,Americas,Acts that cause environmental pollution or degradation,Total,2017,0.547077
SLV,El Salvador,Americas,Acts that cause environmental pollution or degradation,Total,2018,1.430628
SLV,El Salvador,Americas,Acts that cause environmental pollution or degradation,Total,2019,0.651935
SLV,El Salvador,Americas,Acts that cause environmental pollution or degradation,Total,2020,7.916511
SLV,El Salvador,Americas,Acts that cause environmental pollution or degradation,Total,2021,1.028722
SLV,El Salvador,Americas,Acts involving the movement of dumping of waste,Total,2020,11.20401
SLV,El Salvador,Americas,Acts involving the movement of dumping of waste,Total,2021,13.94513
SLV,El Salvador,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2016,15.80312
SLV,El Salvador,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2017,0.06983
SLV,El Salvador,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2018,0.094774
SLV,El Salvador,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2019,0.557402
SLV,El Salvador,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2020,0.560634
SLV,El Salvador,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2021,5.167766
SLV,El Salvador,Americas,Acts that result in the depletion of degradation of natural resources,Total,2017,6.732819
SLV,El Salvador,Americas,Acts that result in the depletion of degradation of natural resources,Total,2018,1.404277
SLV,El Salvador,Americas,Acts that result in the depletion of degradation of natural resources,Total,2019,0
SLV,El Salvador,Americas,Acts that result in the depletion of degradation of natural resources,Total,2020,0.370048
SLV,El Salvador,Americas,Acts that result in the depletion of degradation of natural resources,Total,2021,0.241288
SLV,El Salvador,Americas,Total,Total,2016,1.837878
SLV,El Salvador,Americas,Total,Total,2019,0
SLE,Sierra Leone,Africa,Burglary,Total,2007,0.159365
SLE,Sierra Leone,Africa,Burglary,Total,2008,1.402171
SLE,Sierra Leone,Africa,Theft,Total,2007,0.519849
SLE,Sierra Leone,Africa,Theft,Total,2008,0.059707
SLE,Sierra Leone,Africa,Burglary,Total,2007,2.984551
SLE,Sierra Leone,Africa,Burglary,Total,2008,0.392419
SLE,Sierra Leone,Africa,Theft,Total,2007,0.098224
SLE,Sierra Leone,Africa,Theft,Total,2008,180.7789
SLE,Sierra Leone,Africa,Total,Total,2015,0.036512
SLE,Sierra Leone,Africa,Total,Total,2018,1.115329
SLB,Solomon Islands,Oceania,Burglary,Total,2004,6.122877
SLB,Solomon Islands,Oceania,Burglary,Total,2005,126.0865
SLB,Solomon Islands,Oceania,Burglary,Total,2006,0.076891
SLB,Solomon Islands,Oceania,Burglary,Total,2007,16.91308
SLB,Solomon Islands,Oceania,Burglary,Total,2008,0.005826
SLB,Solomon Islands,Oceania,Theft,Total,2004,0
SLB,Solomon Islands,Oceania,Theft,Total,2005,3.545544
SLB,Solomon Islands,Oceania,Theft,Total,2006,2.177242
SLB,Solomon Islands,Oceania,Theft,Total,2007,36.03569
SLB,Solomon Islands,Oceania,Theft,Total,2008,0.883354
SLV,El Salvador,Americas,Burglary,Total,2017,0.173974
SLV,El Salvador,Americas,Burglary,Total,2018,4.823773
SLV,El Salvador,Americas,Burglary,Total,2019,2.129941
SLV,El Salvador,Americas,Burglary,Total,2020,0.113073
SLV,El Salvador,Americas,Burglary,Total,2021,1.129451
SLV,El Salvador,Americas,Burglary,Total,2022,0.168395
SLV,El Salvador,Americas,Theft,Total,2005,2.137359
SLV,El Salvador,Americas,Theft,Total,2006,2.474079
SLV,El Salvador,Americas,Theft,Total,2007,19.86238
SLV,El Salvador,Americas,Theft,Total,2008,0.227045
SLV,El Salvador,Americas,Theft,Total,2009,13.07689
SLV,El Salvador,Americas,Theft,Total,2010,0
SLV,El Salvador,Americas,Theft,Total,2011,7.069164
SLV,El Salvador,Americas,Theft,Total,2012,0.020063
SLV,El Salvador,Americas,Theft,Total,2013,7.954939
SLV,El Salvador,Americas,Theft,Total,2014,0.635985
SLV,El Salvador,Americas,Theft,Total,2015,1.024367
SLV,El Salvador,Americas,Theft,Total,2017,1.784624
SLV,El Salvador,Americas,Theft,Total,2018,0
SLV,El Salvador,Americas,Theft,Total,2019,0.308813
SLV,El Salvador,Americas,Theft,Total,2020,0.891099
SLV,El Salvador,Americas,Theft,Total,2021,9.546197
SLV,El Salvador,Americas,Theft,Total,2022,0.043106
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2005,0.968189
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2006,2.605239
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2007,8.850866
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2008,12.05116
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2009,18.97907
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2010,1.960047
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2011,0.757778
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2012,0.554742
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2013,3.112133
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2014,8.586892
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2015,1.551663
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2017,0.589883
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2018,0.269679
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2019,1.804754
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2020,10.24864
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2021,0.147088
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2022,0.889061
SLV,El Salvador,Americas,Fraud,Total,2017,3.214091
SLV,El Salvador,Americas,Fraud,Total,2018,0.080384
SLV,El Salvador,Americas,Fraud,Total,2019,4.250752
SLV,El Salvador,Americas,Fraud,Total,2020,129.4567
SLV,El Salvador,Americas,Fraud,Total,2021,0.086021
SLV,El Salvador,Americas,Fraud,Total,2022,0.74223
SLV,El Salvador,Americas,Fraud: Cyber-related (Cy),Total,2017,6.33174
SLV,El Salvador,Americas,Fraud: Cyber-related (Cy),Total,2018,0.372771
SLV,El Salvador,Americas,Fraud: Cyber-related (Cy),Total,2019,12.39574
SLV,El Salvador,Americas,Fraud: Cyber-related (Cy),Total,2020,0.096638
SLV,El Salvador,Americas,Fraud: Cyber-related (Cy),Total,2021,4.042651
SLV,El Salvador,Americas,Fraud: Cyber-related (Cy),Total,2022,2.198301
SLV,El Salvador,Americas,Money laundering,Total,2017,30.60619
SLV,El Salvador,Americas,Money laundering,Total,2018,0.066117
SLV,El Salvador,Americas,Money laundering,Total,2019,1.53707
SLV,El Salvador,Americas,Money laundering,Total,2020,0.969809
SLV,El Salvador,Americas,Money laundering,Total,2021,2.758111
SLV,El Salvador,Americas,Money laundering,Total,2022,0.241994
SLV,El Salvador,Americas,Unlawful access to a computer system,Total,2016,3.230164
SLV,El Salvador,Americas,Unlawful access to a computer system,Total,2017,2.075427
SLV,El Salvador,Americas,Unlawful access to a computer system,Total,2018,1.498908
SLV,El Salvador,Americas,Unlawful access to a computer system,Total,2019,0.756413
SLV,El Salvador,Americas,Unlawful access to a computer system,Total,2020,0.523079
SLV,El Salvador,Americas,Unlawful access to a computer system,Total,2021,2.152436
SLV,El Salvador,Americas,Unlawful interference with a computer system or computer data,Total,2018,31.18953
SLV,El Salvador,Americas,Unlawful interference with a computer system or computer data,Total,2019,2.975242
SLV,El Salvador,Americas,Unlawful interference with a computer system or computer data,Total,2020,0.217889
SLV,El Salvador,Americas,Unlawful interference with a computer system or computer data,Total,2021,0.946405
SLV,El Salvador,Americas,Unlawful interception or access of computer data,Total,2018,0.094879
SLV,El Salvador,Americas,Unlawful interception or access of computer data,Total,2019,0.282786
SLV,El Salvador,Americas,Unlawful interception or access of computer data,Total,2020,12.12757
SLV,El Salvador,Americas,Unlawful interception or access of computer data,Total,2021,0.274917
SLV,El Salvador,Americas,Acts that cause environmental pollution or degradation,Total,2016,7.53253
SLV,El Salvador,Americas,Acts that cause environmental pollution or degradation,Total,2017,0.059762
SLV,El Salvador,Americas,Acts that cause environmental pollution or degradation,Total,2018,11.84747
SLV,El Salvador,Americas,Acts that cause environmental pollution or degradation,Total,2019,0.540945
SLV,El Salvador,Americas,Acts that cause environmental pollution or degradation,Total,2020,11.96789
SLV,El Salvador,Americas,Acts that cause environmental pollution or degradation,Total,2021,0.738116
SLV,El Salvador,Americas,Acts involving the movement of dumping of waste,Total,2020,2.137433
SLV,El Salvador,Americas,Acts involving the movement of dumping of waste,Total,2021,0.526483
SLV,El Salvador,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2016,1.696286
SLV,El Salvador,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2017,0.622067
SLV,El Salvador,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2018,14.38411
SLV,El Salvador,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2019,0.068808
SLV,El Salvador,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2020,1.81338
SLV,El Salvador,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2021,4.114713
SLV,El Salvador,Americas,Acts that result in the depletion of degradation of natural resources,Total,2017,7.39411
SLV,El Salvador,Americas,Acts that result in the depletion of degradation of natural resources,Total,2018,10.37802
SLV,El Salvador,Americas,Acts that result in the depletion of degradation of natural resources,Total,2019,0
SLV,El Salvador,Americas,Acts that result in the depletion of degradation of natural resources,Total,2020,5.867296
SLV,El Salvador,Americas,Acts that result in the depletion of degradation of natural resources,Total,2021,1.812274
SLV,El Salvador,Americas,Corruption,Total,2016,0.598256
SLV,El Salvador,Americas,Corruption,Total,2017,0.577583
SLV,El Salvador,Americas,Corruption,Total,2018,7.640145
SLV,El Salvador,Americas,Corruption,Total,2019,7.723357
SLV,El Salvador,Americas,Corruption,Total,2020,1.932248
SLV,El Salvador,Americas,Corruption,Total,2021,1.397547
SLV,El Salvador,Americas,Corruption,Total,2022,0.242292
SLV,El Salvador,Americas,Corruption: Bribery,Total,2016,1.187248
SLV,El Salvador,Americas,Corruption: Bribery,Total,2017,0
SLV,El Salvador,Americas,Corruption: Bribery,Total,2018,16.06169
SLV,El Salvador,Americas,Corruption: Bribery,Total,2019,0.040962
SLV,El Salvador,Americas,Corruption: Bribery,Total,2020,0.645984
SLV,El Salvador,Americas,Corruption: Bribery,Total,2021,2.465626
SLV,El Salvador,Americas,Corruption: Bribery,Total,2022,29.47395
SLV,El Salvador,Americas,Corruption: Other acts of corruption,Total,2016,3.249969
SLV,El Salvador,Americas,Corruption: Other acts of corruption,Total,2017,6.381825
SLV,El Salvador,Americas,Corruption: Other acts of corruption,Total,2018,128.5128
SLV,El Salvador,Americas,Corruption: Other acts of corruption,Total,2019,0.058419
SLV,El Salvador,Americas,Corruption: Other acts of corruption,Total,2020,1.962549
SLV,El Salvador,Americas,Corruption: Other acts of corruption,Total,2021,10.16815
SLV,El Salvador,Americas,Corruption: Other acts of corruption,Total,2022,0.37247
SLV,El Salvador,Americas,Smuggling of migrants,Total,2016,6.810337
SLV,El Salvador,Americas,Smuggling of migrants,Total,2017,0.042087
SLV,El Salvador,Americas,Smuggling of migrants,Total,2018,29.88007
SLV,El Salvador,Americas,Smuggling of migrants,Total,2019,0.757646
SLV,El Salvador,Americas,Smuggling of migrants,Total,2020,5.171836
SLV,El Salvador,Americas,Smuggling of migrants,Total,2021,1.769661
SLV,El Salvador,Americas,Smuggling of migrants,Total,2022,29.28065
SLV,El Salvador,Americas,Burglary,Total,2007,0.500231
SLV,El Salvador,Americas,Burglary,Total,2008,2.015423
SLV,El Salvador,Americas,Burglary,Total,2009,1.25258
SLV,El Salvador,Americas,Burglary,Total,2010,0.300232
SLV,El Salvador,Americas,Burglary,Total,2011,0.264493
SLV,El Salvador,Americas,Burglary,Total,2012,0.845258
SLV,El Salvador,Americas,Burglary,Total,2013,2.234937
SLV,El Salvador,Americas,Burglary,Total,2014,1.994125
SLV,El Salvador,Americas,Burglary,Total,2015,2.431505
SLV,El Salvador,Americas,Burglary,Total,2017,0.192932
SLV,El Salvador,Americas,Burglary,Total,2018,1.951562
SLV,El Salvador,Americas,Burglary,Total,2019,2.03923
SLV,El Salvador,Americas,Burglary,Total,2020,66.70005
SLV,El Salvador,Americas,Burglary,Total,2021,0.005108
SLV,El Salvador,Americas,Burglary,Total,2022,0.136006
SLV,El Salvador,Americas,Theft,Total,2005,0.258799
SLV,El Salvador,Americas,Theft,Total,2006,0
SLV,El Salvador,Americas,Theft,Total,2007,2.016265
SLV,El Salvador,Americas,Theft,Total,2008,0.169708
SLV,El Salvador,Americas,Theft,Total,2009,13.89943
SLV,El Salvador,Americas,Theft,Total,2010,4.841865
SLV,El Salvador,Americas,Theft,Total,2011,0.118689
SLV,El Salvador,Americas,Theft,Total,2012,20.66904
SLV,El Salvador,Americas,Theft,Total,2013,0.444415
SLV,El Salvador,Americas,Theft,Total,2014,5.067467
SLV,El Salvador,Americas,Theft,Total,2015,0.188495
SLV,El Salvador,Americas,Theft,Total,2017,4.267312
SLV,El Salvador,Americas,Theft,Total,2018,0
SLV,El Salvador,Americas,Theft,Total,2019,0.857602
SLV,El Salvador,Americas,Theft,Total,2020,0.706668
SLV,El Salvador,Americas,Theft,Total,2021,20.65864
SLV,El Salvador,Americas,Theft,Total,2022,0.041672
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2005,1.781278
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2006,4.740423
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2007,5.930909
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2008,11.68513
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2009,4.437092
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2010,0.472894
SLV,El Salvador,Americas,Theft: of a motorized vehicle,Total,2011,0.621902
SRB,Serbia,Europe,Acts that cause environmental pollution or degradation,Total,2023,14.31994
SRB,Serbia,Europe,Acts involving the movement of dumping of waste,Total,2018,8.185797
SRB,Serbia,Europe,Acts involving the movement of dumping of waste,Total,2019,2.604616
SRB,Serbia,Europe,Acts involving the movement of dumping of waste,Total,2020,0.335866
SRB,Serbia,Europe,Acts involving the movement of dumping of waste,Total,2021,1.859236
SRB,Serbia,Europe,Acts involving the movement of dumping of waste,Total,2022,0
SRB,Serbia,Europe,Acts involving the movement of dumping of waste,Total,2023,15.46926
SRB,Serbia,Europe,Trade or possession of protected or prohibited species of faune and flora,Total,2014,1.028514
SRB,Serbia,Europe,Trade or possession of protected or prohibited species of faune and flora,Total,2015,1.92419
SRB,Serbia,Europe,Trade or possession of protected or prohibited species of faune and flora,Total,2016,5.148484
SRB,Serbia,Europe,Trade or possession of protected or prohibited species of faune and flora,Total,2017,67.92358
SRB,Serbia,Europe,Trade or possession of protected or prohibited species of faune and flora,Total,2018,3.688666
SRB,Serbia,Europe,Trade or possession of protected or prohibited species of faune and flora,Total,2019,0.423838
SRB,Serbia,Europe,Trade or possession of protected or prohibited species of faune and flora,Total,2020,2.129857
SRB,Serbia,Europe,Trade or possession of protected or prohibited species of faune and flora,Total,2021,182.102
SRB,Serbia,Europe,Trade or possession of protected or prohibited species of faune and flora,Total,2022,1.860427
SRB,Serbia,Europe,Trade or possession of protected or prohibited species of faune and flora,Total,2023,17.50021
SRB,Serbia,Europe,Acts that result in the depletion of degradation of natural resources,Total,2014,1.192297
SRB,Serbia,Europe,Acts that result in the depletion of degradation of natural resources,Total,2015,0.497762
SRB,Serbia,Europe,Acts that result in the depletion of degradation of natural resources,Total,2016,7.142637
SRB,Serbia,Europe,Acts that result in the depletion of degradation of natural resources,Total,2017,5.88556
SRB,Serbia,Europe,Acts that result in the depletion of degradation of natural resources,Total,2018,1.670733
SRB,Serbia,Europe,Acts that result in the depletion of degradation of natural resources,Total,2019,7.868849
SRB,Serbia,Europe,Acts that result in the depletion of degradation of natural resources,Total,2020,2.617933
SRB,Serbia,Europe,Acts that result in the depletion of degradation of natural resources,Total,2021,2.219756
SRB,Serbia,Europe,Acts that result in the depletion of degradation of natural resources,Total,2022,3.374677
SRB,Serbia,Europe,Acts that result in the depletion of degradation of natural resources,Total,2023,0.348054
SRB,Serbia,Europe,Total,Female,2010,1.65397
